story_date,year,month,day,,headline,forward,comment,likes,topic label
12/23/2019,2019,12,23,2019-12-23 08:02  已编辑,#北京的云#【#北京火箭云#今晨再现，专家解释：飞行器尾迹可能性大】12月23日清晨，北京上空再现“火箭云”，像是一条绚丽的彩带在天空延伸。气象专家分析称，可能是飞机、火箭之类的飞行器尾迹造成的。L沸点视频的秒拍视频 ​​​​,1168,859,6562,Social affairs - environment
12/22/2019,2019,12,22,2019-12-22 23:06 来自 微博视频,【视觉盛宴！#16万发烟花点亮澳珠上空#】今晚，“庆祝澳门回归祖国20周年澳珠烟花汇演”在澳门、珠海两地联合进行。16万发烟花点亮澳珠上空，600架无人机、56艘无人船变幻各种图案，为两地市民呈现了一场感官盛宴。视频回顾↓↓祝福澳门，明天会更好！#澳门回归20周年#（羊城晚报、视频素材/新华社、央 ​​​​...展开全文c,1890,1120,12793,Patriotic acts/festivals
12/22/2019,2019,12,22,2019-12-22 22:00  已编辑,【#人民锐评#｜澳门成功密码：背靠祖国才能在桌子上唱大戏】对于香港、澳门而言，祖国是遮风挡雨的屏障：在自然灾害、经济危机乃至社会动荡的风浪面前，抗风险能力有限的小小扁舟只有与祖国巨轮连为一体，才能踏浪远航；对于香港、澳门而言，祖国是发展的最大舞台：除了提供电力、水源、食品等发展的基 ​​​​...展开全文c,516,422,2800,Patriotic acts/festivals
12/22/2019,2019,12,22,2019-12-22 20:18  已编辑,【全文来了！中共中央国务院关于营造更好发展环境支持民营企业改革发展的意见】#立足于民营企业改革发展的首个中央文件#出台，全文↓↓收藏，学习！ °中共中央 国务院关于营造更好发展环境支持民... ​​​​,1216,467,2389,Social affairs - economics
12/22/2019,2019,12,22,2019-12-22 15:25 来自 微博视频,【车辆坠入1.5米雪坑，#救援队员零下30度跪地刨雪#，画面令人心疼！】21日傍晚，内蒙古呼伦贝尔一草原有车辆陷入1.5米深的雪坑中。当时天已黑，找到被困车辆后，救援队员在接近零下30度的气温下跪在地上刨雪坑，画面令人心疼！经40分钟的紧急施救，被困车辆终于成功脱险。（张枨）   ​​​​...展开全文c,497,489,5797,Role model
12/22/2019,2019,12,22,2019-12-22 13:56 来自 微博视频,【感动！全班一起跳#我的中国心手势舞#是什么体验？】我的中国心手势舞刷屏了，你学会了吗？网友们脑洞大开，玩起了双人版、多人版，还有小学生全班合唱版。一起挑战的还有大学生、消防员、公安民警…今年，我们用这种特别的方式祝福澳门，传递#我的中国心#！#澳门回归20周年#  L的微博视频 ​​​​,793,330,3580,Leisure
12/22/2019,2019,12,22,2019-12-22 12:25 来自 微博视频,【超萌三维场景动画！#蛋小挞濠仔带你看澳门20年#】“我的家在澳门，2005年澳门被列入世界文化遗产名录啦，2011年我和爸爸妈妈第一次见熊猫……”一起看这份“濠仔家庭相册”，都记录了哪些精彩澳门故事↓↓#澳门回归20周年#  L的微博视频 ​​​​,596,374,3238,Leisure
12/22/2019,2019,12,22,2019-12-22 11:17 来自 微博视频,【#我的中国心#手势舞挑战，学会了吗？一起来打卡！】#澳门回归20周年#，和张艺兴@努力努力再努力x 一起，加入#我的中国心手势舞#挑战！带话题#我的中国心#上传视频，或参与微博故事挑战，让这段手势舞刷屏↓接力祝福澳门，祝福祖国！f#我的中国心#  L的微博视频 ​​​​,1034082,6828,96990,Leisure
12/21/2019,2019,12,21,2019-12-21 14:06  已编辑,【愿平安！#吉林通化客车坠落致4死#多人受伤】21日，一辆大客车在通化市东昌区206医院附近发生交通事故，车辆发生侧滑坠落江边，部分车体落水。车辆核载39人，实载39人。目前受困人员已全部救出，并送往医院救治，4人经抢救无效死亡。伤员救治等工作正在进行。#吉林通化载39人客车坠落江边#（新华社） ​​​​...展开全文c,428,814,2585,Social affairs - disaster
12/20/2019,2019,12,20,2019-12-20 19:42 来自 新媒体聚合平台,#故宫年客流量1900万破纪录#，已是世界上最聚人气儿的博物馆。送你网友推荐#故宫最佳游览线路#↓留着周末去看看？转需不谢~（@城市不麋鹿_陆叔 ）L北京发布的微博视频 ​​​​,4476,814,7672,Leisure
12/20/2019,2019,12,20,2019-12-20 19:21 来自 微博视频,#我的中国心# 【就等你来！手势舞挑战了解一下】#澳门回归20周年#，跟@李一桐Q 一起，参加#我的中国心手势舞#挑战！并不复杂的动作，表达同一个心声：无论何时，无论何地，不变的，是我们永恒的中国心。带话题#我的中国心#，参与微博故事挑战，表达对澳门的祝福，对祖国的爱！  ​​​​...展开全文c,9508,478,6724,Leisure
12/20/2019,2019,12,20,2019-12-20 10:12 来自 微博云剪 已编辑,【现场视频！#贺一诚宣誓#】20日上午，由国家主席习近平监誓，澳门特别行政区第五任行政长官贺一诚宣誓就职。 L的微博视频 ​​​​,1052,628,9022,Government acts
12/20/2019,2019,12,20,2019-12-20 10:06 来自 微博云剪 已编辑,【庆祝#澳门回归祖国20周年大会#，全场高唱国歌】庆祝澳门回归祖国20周年大会正在举行，全场高唱国歌。转发微博，在你的昵称后点亮国旗区旗icon！祝福澳门，加油中国！ #我的中国心#L的微博视频 ​​​​,3503,900,6207,Patriotic acts/festivals
12/20/2019,2019,12,20,2019-12-20 10:01 来自 微博视频,【祝福澳门、表白祖国！#我的中国心手势舞#挑战等你一起来！】并不复杂的动作，希望能表达我们的心声：无论何时，无论何地，不变的，是我们永恒的中国心。敢不敢一起来挑战？带#我的中国心#话题，参与微博故事挑战，让这段手势舞刷屏！#澳门回归20周年#  L的微博视频 ​​​​,1406,756,13047,Patriotic acts/festivals
12/20/2019,2019,12,20,2019-12-20 09:53 来自 微博原生直播,【正在直播！庆祝#澳门回归祖国20周年大会#今天举行】庆祝澳门回归祖国20周年大会暨澳门特别行政区第五届政府就职典礼今天举行，国家主席习近平出席。@ 正在直播↓↓转发还能点亮国旗区旗icon！一起来看！#我的中国心# O的微博直播 . ​​​​,4716,1280,44513,Patriotic acts/festivals
12/20/2019,2019,12,20,2019-12-20 09:20 来自 新媒体聚合平台 已编辑,#我的中国心#【那一年，#我的澳门回归记忆#】“我是那天出生的，因为澳门回归仪式，名叫澳仪”“驻澳部队从拱北口岸驶入澳门，我就在路旁献花”“当时我还是个小孩，不懂爸爸为什么哭了”“《七子之歌》一听就会流泪，一开口就是泣音”…#澳门回归20周年#，网友关于1999年12月20日的回忆↓一起说说你的 ​​​​...展开全文c,1456,609,3286,Patriotic acts/festivals
12/20/2019,2019,12,20,2019-12-20 08:45 来自 微博视频,【#澳门金莲花广场升旗仪式#，转发微博，一起升旗！】为庆祝澳门特别行政区成立20周年，今早8点，澳门特区政府在金莲花广场举行升旗仪式。转发微博，你的昵称后也将点亮国旗区旗icon！今天，祝福澳门，祝福中国！#我的中国心#  L的微博视频 ​​​​,21625,3812,34797,Patriotic acts/festivals
12/20/2019,2019,12,20,2019-12-20 08:16 来自 音乐综合 · 视频社区,【一念廿年！一段视频，感受#镜头里的澳门20年#】从1999到2019，一个生机勃勃的澳门以崭新姿态屹立在南海之滨。30多平方公里土地上，上演了数百年来最辉煌的巨变。今天，#澳门回归20周年#，跟随这段视频，感受日新月异的濠江故事↓↓转发祝福，澳门，正青春！  L的微博视频 ​​​​,4028,1182,18446,Patriotic acts/festivals
12/20/2019,2019,12,20,2019-12-20 07:00 来自 新媒体聚合平台,【今天，#澳门回归20周年#，转发说声“澳门你好”！】20载岁月为证，见证“一国两制”成功实践；20载情系濠江，体会“爱国爱澳”血浓于水。“澳门好，祖国好；祖国好，澳门会更好。”五星红旗与澳门特区区旗始终在金莲花广场高高飘扬。这一刻，转发祝福，为澳门，为#我的中国心#！ ​​​​,8376,2311,12622,Patriotic acts/festivals
12/20/2019,2019,12,20,2019-12-20 00:00  已编辑,【此刻，转发微博，祝福澳门】20年前的今天，0点0分，五星红旗和澳门特别行政区区旗在澳门升起。漂泊在外的游子，回家了！转发这条微博，传递#我的中国心#，就能点亮国旗区旗icon。转发祝福，澳门的明天会更好！#澳门回归20周年# ​​​​,36459,7703,56813,Patriotic acts/festivals
12/19/2019,2019,12,19,2019-12-19 20:40 来自 微博云剪,#跨越20年的七子之歌#，无论什么时候旋律响起，心中都是满满的感动。祝福澳门，明天会更好！#庆祝澳门回归祖国20周年文艺晚会# L的微博视频 ​​​​,2592,1168,20389,Patriotic acts/festivals
12/19/2019,2019,12,19,2019-12-19 20:16 来自 校园 · 视频社区,【今天，习近平来到澳门濠江中学附属英才学校】19日，习近平来到濠江中学附属英才学校。濠江中学创建于1932年，是澳门学生人数最多的基础教育学校，建校以来始终坚持爱国主义教育，培养了大量优秀爱国爱澳人才。,1658,1262,15212,CCP
12/19/2019,2019,12,19,2019-12-19 18:02 来自 新媒体聚合平台,【画面太美！#山东舰海上转圈圈#】“爱的魔力转圈圈…”在蔚蓝的大海上，我国第一艘国产航空母舰#山东舰海上画出美丽圆形航迹#↓你被圈粉了吗，骄傲转发！L央视军事的微博视频 ​​​​,1542,932,11026,Achievements
12/19/2019,2019,12,19,2019-12-19 17:25 来自 新媒体聚合平台,【#八旬夫妻河中遇险消防员公主抱救回#】16日，苏州京杭大运河上，一条小渔船被浪打翻，两位八旬老人被困河中。吴中消防救援大队二班班长魏永成顾不得河水冰冷刺骨，下水救援。他先将老太太抱回岸边，又折返回去救回老大爷。目前，经医院检查，两位老人并无大碍。致敬消防员！LSBS暖视频的秒拍视频 ​​​​,429,462,7986,Role model
12/19/2019,2019,12,19,2019-12-19 09:31  已编辑,【投票通过！#美众议院决定弹劾特朗普#】新华社快讯：美国国会众议院18日表决通过第一项针对总统特朗普的弹劾条款，正式指控他滥用职权。特朗普成为美国历史上第三位遭众议院弹劾的总统。#美众议院通过针对特朗普弹劾条款# ​​​​,951,1394,13924,International news (non-China)
12/19/2019,2019,12,19,2019-12-19 07:33 来自 军事 · 视频社区,#微盘点#【骄傲转发！#2019大国重器名场面#来了】17日，我国第一艘国产航母山东舰交付海军，中国正式进入双航母时代。2019年，嫦娥四号登月、大兴机场启用、京张高铁贯通、还有东风-41核导弹在国庆大阅兵时的首次亮相……这些大国重器，彰显中国底气。戳视频↓↓你最中意哪个？  L的微博视频 ​​​​,11237,3365,33469,Achievements
12/18/2019,2019,12,18,2019-12-18 20:18  已编辑,【#当女孩谈论事业#，她们真正在谈论什么？】《2019中国女性职场现状调查报告》显示，70后至95后的女性中，都有超过95%觉得女性该拥有自己的事业。找到生活中真正追求的目标，就是找到了自己为之奋斗一生的事业。当女孩谈论事业，是在谈论更广阔的未来。#朱婷说排球选择了我#L新世相的秒拍视频 ​​​​,2262,1316,16634,Social affairs - trends
12/18/2019,2019,12,18,2019-12-18 17:13 来自 微博云剪,#澳门回归20周年#【现场视频！习主席在机场对媒体发表讲话】 L的微博视频 ​​​​,1370,720,12072,CCP
12/18/2019,2019,12,18,2019-12-18 16:46 来自 微博云剪,#澳门回归20周年#【视频来了！习主席乘专机抵达澳门】中共中央总书记、国家主席、中央军委主席习近平18日下午乘专机抵达澳门，出席将于20日举行的庆祝澳门回归祖国20周年大会暨澳门特别行政区第五届政府就职典礼，并视察澳门特别行政区。 L的微博视频 ​​​​,1597,1291,22022,CCP
