"�..story_date","year","month","day","Time","headline","topic.label","first_time_appear_eventbased","official.view","Response","Renmin.Daily","Renmin.Daily.Content","Notes","gtop","offvoice"
"12/30/2019",2019,12,30,"E","路灯变身5G基站","Achievements",1,0,0,0,"","","Flattering news",0
"12/30/2019",2019,12,30,"E","云南检方通报丽江反杀案","Crime & court",1,0,0,0,"","","Crime & court",0
"12/31/2019",2019,12,31,"M","元旦施行的新规","Government acts",1,0,0,1,"1","","Social policy",1
"12/31/2019",2019,12,31,"M","NASA发现宇宙雪花群","International news (non-China)",1,0,0,0,"","","International news",0
"12/31/2019",2019,12,31,"M","操场埋尸案原校长高喊我错了","Crime & court",1,1,1,0,"","","Crime & court",1
"12/31/2019",2019,12,31,"M","中国游客溺亡涉事船只缺救生设备","Diaspora",0,0,1,0,"","","International news",0
"12/31/2019",2019,12,31,"M","东京奥运场馆发现致癌物质","International news (non-China)",1,0,0,0,"","","International news",0
"12/31/2019",2019,12,31,"M","山西晋城一在建隧道塌方","Social affairs - disaster",1,0,0,0,"","","Social issues",0
"12/31/2019",2019,12,31,"M","环保少女指责父母是伪君子","International news (non-China)",1,0,0,0,"","","International news",0
"12/31/2019",2019,12,31,"M","研究太极拳治糖尿病获880万经费","Bizzare",1,0,0,0,"","","Soft news",0
"12/31/2019",2019,12,31,"M","非寄宿制中小学不得设食品小卖部","Social affairs - local policy ",1,0,0,0,"","","Social policy",0
"12/31/2019",2019,12,31,"M","联想副总裁常程离职","Social affairs - celebrity",1,0,0,0,"","","Soft news",0
"12/31/2019",2019,12,31,"M","3人攀爬巨蟒峰打26枚岩钉","Social scandal",0,0,0,0,"","","Social issues",0
"12/31/2019",2019,12,31,"M","民航总医院就杨文医生被害事件发布通报","Social scandal",0,0,1,1,"1","","Social issues",1
"12/31/2019",2019,12,31,"M","中俄两国元首互致新年贺电","International affairs (China related)",1,0,0,0,"","","International news",0
"12/31/2019",2019,12,31,"M","德国柏林市中心发生枪击案","International news (non-China)",1,0,0,0,"","","International news",0
"12/31/2019",2019,12,31,"M","人人正式回归社交市场","Social affairs - economics",0,0,0,0,"","","Social issues",0
"12/31/2019",2019,12,31,"E","2019年度汉字","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/31/2019",2019,12,31,"E","林郑月娥慰问香港警队","Hong Kong",1,0,0,0,"","","International news",0
"12/31/2019",2019,12,31,"E","死者家属不认同丽江反杀案撤诉","Crime & court",1,0,0,0,"","","Crime & court",0
"12/31/2019",2019,12,31,"E","元旦施行的新规","Government acts",0,0,0,1,"1","","Social policy",1
"12/31/2019",2019,12,31,"E","春节假期或有4.5亿人次出游","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/31/2019",2019,12,31,"E","2019全国电影总票房","Social affairs - economics",1,0,0,0,"","","Social issues",0
