Date,Source,Content,Label_chinese,Labels_original,Labels_4classes,新冠（0/1）,回应（0/1）
7/11/2020,Trending Search,小学老师做微商被立案查处,犯罪与审判,Criminal&court,Domestic_news,,
8/10/2020,Trending Search,司凤璇玑初吻,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/26/2019,Trending Search,闺蜜失恋时你的反应,软新闻-休闲,Soft_news_casual,Soft_news,,
11/18/2020,Trending Search,马保国也难逃真香定律,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
4/20/2020,Trending Search,普京称俄罗斯疫情峰值尚未到来,国际新闻,International_affairs_world,International_news,1,
12/28/2020,Trending Search,NBA,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/1/2020,Trending Search,橘子洲烟花,软新闻-休闲,Soft_news_casual,Soft_news,,
10/25/2020,Trending Search,故宫明代大鼓太美了,软新闻-休闲,Soft_news_casual,Soft_news,,
8/20/2020,Trending Search,玉龙雪山8月飘雪,软新闻-休闲,Soft_news_casual,Soft_news,,
10/26/2020,Trending Search,警方通报女子将同伴推下水库,犯罪与审判,Criminal&court,Domestic_news,,
7/22/2020,Trending Search,特朗普承认疫情可能变得更糟,国际新闻,International_affairs_world,International_news,1,
6/12/2020,Trending Search,弗洛伊德,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/12/2020,Trending Search,朱一暄可爱,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/31/2020,Trending Search,为2021立个新flag,软新闻-休闲,Soft_news_casual,Soft_news,,
11/1/2020,Trending Search,双11可能是奥数竞赛,软新闻-休闲,Soft_news_casual,Soft_news,,
7/14/2020,Trending Search,美股,国际新闻,International_affairs_world,International_news,,
2/20/2020,Trending Search,美方找到疫苗和药物开发关键靶点,中外新闻,International_affairs_china_related,International_news,1,
6/28/2020,Trending Search,易建联成为CBA历史篮板王,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/1/2020,Trending Search,于正绿洲,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/18/2019,Trending Search,松花江冰水煮饺子,软新闻-休闲,Soft_news_casual,Soft_news,,
10/21/2020,Trending Search,郭艾伦把球衣脱了套在高诗岩身上,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
7/23/2020,Trending Search,老人给公交司机扇风被回赠折扇,软新闻-休闲,Soft_news_casual,Soft_news,,
4/3/2020,Trending Search,瑞幸爆单,软新闻-休闲,Soft_news_casual,Soft_news,,
11/5/2020,Trending Search,西安高校开设弹珠课,软新闻-休闲,Soft_news_casual,Soft_news,,
6/8/2020,Trending Search,LGD让一追二,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
3/2/2020,Trending Search,美国纽约州首次出现确诊病例,国际新闻,International_affairs_world,International_news,1,
11/30/2019,Trending Search,伦敦恐袭凶手为刚释放恐怖分子,国际新闻,International_affairs_world,International_news,,
7/29/2020,Trending Search,驻港仪仗女兵版无价之姐,中外新闻,International_affairs_china_related,International_news,,
12/9/2020,Trending Search,张馨月 没有林峯我也有这样的生活水平,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
9/28/2020,Trending Search,周震南的表情就是我本人,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/2/2019,Trending Search,夏之光模仿李佳琦,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
5/20/2020,Trending Search,任敏回应,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,1
12/4/2020,Trending Search,蒙古国捐赠羊肉到达四川,中外新闻,International_affairs_china_related,International_news,,
2/22/2020,Trending Search,美国新冠肺炎病例达34例,国际新闻,International_affairs_world,International_news,1,
8/28/2020,Trending Search,梅西,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/25/2019,Trending Search,英国货车司机承认帮移民偷渡,国际新闻,International_affairs_world,International_news,,
11/28/2019,Trending Search,吐槽大会4定档,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
3/8/2020,Trending Search,美国首都华盛顿出现首例确诊病例,国际新闻,International_affairs_world,International_news,1,
6/4/2020,Trending Search,救人男子被跳楼者砸伤昏迷,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
2/13/2020,Trending Search,等能出门了我也这样走,软新闻-休闲,Soft_news_casual,Soft_news,,
1/25/2020,Trending Search,准备去客厅散散心,软新闻-休闲,Soft_news_casual,Soft_news,,
6/15/2020,Trending Search,李子柒,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/26/2019,Trending Search,沱沱的风魔教,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
3/11/2020,Trending Search,我是一个保安,软新闻-休闲,Soft_news_casual,Soft_news,,
3/20/2020,Trending Search,特朗普疫情简报会上打瞌睡,国际新闻,International_affairs_world,International_news,1,
11/8/2020,Trending Search,男子路口开车转圈圈下车打醉拳,软新闻-休闲,Soft_news_casual,Soft_news,,
11/2/2020,Trending Search,女孩患病借到钱后主动退回筹款,软新闻-休闲,Soft_news_casual,Soft_news,,
10/15/2020,Trending Search,王景春用华鼎奖杯喝酒,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/5/2019,Trending Search,00后女孩18岁保研北大,软新闻-休闲,Soft_news_casual,Soft_news,,
12/3/2019,Trending Search,cosmo大合照,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/11/2020,Trending Search,为什么在美国十万人不如一人,软新闻-休闲,Soft_news_casual,Soft_news,,
9/2/2020,Trending Search,华春莹拿钟南山的话回应提问,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,1
8/27/2020,Trending Search,李沁mojito教程,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
2/3/2020,Trending Search,董卿 枪响之后没有赢家,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/13/2020,Trending Search,考拉去居民家和宠物狗同饮水,软新闻-休闲,Soft_news_casual,Soft_news,,
8/27/2020,Trending Search,琉璃,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/23/2020,Trending Search,金晨留言鼓励粉丝,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
7/1/2020,Trending Search,老干妈的商标,社会热点-经济,Current_affairs_economy,Domestic_news,,
5/6/2020,Trending Search,英专家称新冠病毒来自自然界,国际新闻,International_affairs_world,International_news,,
8/25/2020,Trending Search,爸爸要求儿子每天户外玩2小时,软新闻-休闲,Soft_news_casual,Soft_news,,
5/19/2020,Trending Search,史上最短命驾照,软新闻-休闲,Soft_news_casual,Soft_news,,
11/8/2020,Trending Search,黄绮珊张碧晨是否爱过我,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
7/24/2020,Trending Search,二十不惑,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/28/2019,Trending Search,冬日叠穿大法,软新闻-休闲,Soft_news_casual,Soft_news,,
12/26/2020,Trending Search,李晨王霏霏马伯骞无名之辈,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/23/2020,Trending Search,北斗三号收官之星点火升空,政绩类-爱国/节日/成就/模范,Flatterning_news_achievement,Flattering_news,,
9/29/2020,Trending Search,中医药大学推出药膳月饼,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
6/11/2020,Trending Search,BLACKPINK回归日期,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
9/27/2020,Trending Search,爷爷记不清孙女今天要结婚,软新闻-休闲,Soft_news_casual,Soft_news,,
9/2/2020,Trending Search,月亮,软新闻-休闲,Soft_news_casual,Soft_news,,
7/9/2020,Trending Search,周迅加盟乐队的夏天2,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
3/13/2020,Trending Search,方舱读书哥回家了,软新闻-休闲,Soft_news_casual,Soft_news,,
2/19/2020,Trending Search,美国童子军申请破产,国际新闻,International_affairs_world,International_news,,
8/10/2020,Trending Search,真的有漫画脸女孩吗,软新闻-休闲,Soft_news_casual,Soft_news,,
4/10/2020,Trending Search,常住人口300万以下城市落户取消限制,政府政策,Government_policy,Domestic_news,,
11/18/2019,Trending Search,猕猴雪中自制冰淇淋,软新闻-休闲,Soft_news_casual,Soft_news,,
1/12/2020,Trending Search,佟丽娅拼接毛绒裙,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/3/2019,Trending Search,6省份月最低工资标准超2000元,社会热点-趋势,Current_affairs_trends,Domestic_news,,
7/30/2020,Trending Search,罗艳被当作小三,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
7/16/2020,Trending Search,华为回应美国将限制特定员工赴美签证,中外新闻,International_affairs_china_related,International_news,,1
5/18/2020,Trending Search,王一博一个哈欠认出汪涵,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
7/10/2020,Trending Search,武汉市高中非毕业年级今日正式复学,政府政策,Government_policy,Domestic_news,,
4/29/2020,Trending Search,全年票房损失将超300亿元,社会热点-趋势,Current_affairs_trends,Domestic_news,,
7/8/2020,Trending Search,谭德塞称没有团结就无法战胜病毒,国际新闻,International_affairs_world,International_news,,
4/15/2020,Trending Search,敦煌动画剧,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/10/2020,Trending Search,超好看汉服半价啦,软新闻-休闲,Soft_news_casual,Soft_news,,
3/13/2020,Trending Search,英国停止对轻症患者进行检测,国际新闻,International_affairs_world,International_news,,
11/23/2019,Trending Search,吴磊 好胜心,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/10/2020,Trending Search,兵哥哥2小时做814个单杠卷身上,软新闻-休闲,Soft_news_casual,Soft_news,,
4/9/2020,Trending Search,电影院等密闭式娱乐场所暂不开业,政府政策,Government_policy,Domestic_news,,
6/27/2020,Trending Search,勇往直前的爷爷,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/17/2020,Trending Search,方怡答应做韦小宝老婆,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
2/2/2020,Trending Search,钟南山称疑似病例自行隔离非常危险,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,1,
11/3/2020,Trending Search,大学生发明老人起行无忧椅,软新闻-休闲,Soft_news_casual,Soft_news,,
10/13/2020,Trending Search,海拔5300米女兵背30多斤装备巡线,政绩类-爱国/节日/成就/模范,Flatterning_news_achievement,Flattering_news,,
9/12/2020,Trending Search,山东乳山海景房低至每平米1800元,社会热点-趋势,Current_affairs_trends,Domestic_news,,
12/17/2019,Trending Search,李现寸头,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
4/28/2020,Trending Search,高校为湖北师生设单间隔离14天,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,1,
7/21/2020,Trending Search,许凯 我的姓都打错了,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/8/2020,Trending Search,天津疫情,社会热点-灾难,Current_affairs_disasters,Domestic_news,1,
6/19/2020,Trending Search,外交部称什么是人质外交最好问加拿大,中外新闻,International_affairs_china_related,International_news,,
12/3/2019,Trending Search,lu一丝决定离婚,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/23/2020,Trending Search,致敬抗美援朝英雄儿女,政绩类-爱国/节日/成就/模范,Flatterning_news_achievement,Flattering_news,,
12/31/2019,Trending Search,人人正式回归社交市场,软新闻-休闲,Soft_news_casual,Soft_news,,
8/10/2020,Trending Search,李宇春ELLE金九封面,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
9/5/2020,Trending Search,这就是街舞,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/2/2020,Trending Search,618列车,软新闻-休闲,Soft_news_casual,Soft_news,,
11/4/2020,Trending Search,我的理想生活很简单,软新闻-休闲,Soft_news_casual,Soft_news,,
9/5/2020,Trending Search,阻止车辆过桥30秒后桥塌了,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
8/16/2020,Trending Search,成都一男子冒充战疫医生吃霸王餐,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,1,
9/26/2020,Trending Search,中国银行笔试,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
9/19/2020,Trending Search,美国新冠肺炎超671万例,国际新闻,International_affairs_world,International_news,,
4/25/2020,Trending Search,母亲割肝救28岁儿子发现非血亲,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
7/31/2020,Trending Search,狗子打架把饭桌掀了,软新闻-休闲,Soft_news_casual,Soft_news,,
6/28/2020,Trending Search,厦大学生否认发表不当言论并已报警,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
8/5/2020,Trending Search,苹果更新27寸iMac,软新闻-休闲,Soft_news_casual,Soft_news,,
9/16/2020,Trending Search,统计局谈为何没出现报复性消费,社会热点-趋势,Current_affairs_trends,Domestic_news,,
11/14/2020,Trending Search,杀幽牙膏真的有用吗,软新闻-休闲,Soft_news_casual,Soft_news,,
9/17/2020,Trending Search,广州七彩祥云,软新闻-休闲,Soft_news_casual,Soft_news,,
8/20/2020,Trending Search,心动的礼物,软新闻-休闲,Soft_news_casual,Soft_news,,
4/14/2020,Trending Search,杨幂粉丝,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/2/2020,Trending Search,把中古店当菜市场逛,软新闻-休闲,Soft_news_casual,Soft_news,,
5/20/2020,Trending Search,周杰伦昆凌跳舞,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/24/2020,Trending Search,林允拆快递,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
2/7/2020,Trending Search,济南一家三代6口人感染,社会热点-趋势,Current_affairs_trends,Domestic_news,,
4/23/2020,Trending Search,肖战工作室律师声明,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,明星声明
9/1/2020,Trending Search,上学前的孩子有多开心,软新闻-休闲,Soft_news_casual,Soft_news,,
12/4/2019,Trending Search,被搭讪要微信的经历,软新闻-休闲,Soft_news_casual,Soft_news,,
2/18/2020,Trending Search,安倍,国际新闻,International_affairs_world,International_news,,
12/18/2020,Trending Search,四川选调,政府政策,Government_policy,Domestic_news,,
2/8/2020,Trending Search,一张图看懂新冠肺炎,软新闻-休闲,Soft_news_casual,Soft_news,1,
8/7/2020,Trending Search,赵优秀赴约梁爽前男友,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
9/27/2020,Trending Search,原来温泉蛋是烫出来的,软新闻-休闲,Soft_news_casual,Soft_news,,
9/8/2020,Trending Search,女子杜撰遭性骚扰被判一年,犯罪与审判,Criminal&court,Domestic_news,,
12/30/2019,Trending Search,赵丽颖在哪过新年,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/13/2020,Trending Search,凡尔赛牛肉泡面,软新闻-休闲,Soft_news_casual,Soft_news,,
10/5/2020,Trending Search,保安24小时轮班看守粉黛草丛,软新闻-休闲,Soft_news_casual,Soft_news,,
8/8/2020,Trending Search,17岁被逼婚少女想读高中,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
10/11/2020,Trending Search,小朋友的快乐能有多简单,软新闻-休闲,Soft_news_casual,Soft_news,,
9/17/2020,Trending Search,鲍某某涉嫌性侵案调查情况,犯罪与审判,Criminal&court,Domestic_news,,
11/6/2020,Trending Search,特朗普11亿美元债务表,国际新闻,International_affairs_world,International_news,,
10/1/2020,Trending Search,央视中秋晚会,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
5/20/2020,Trending Search,玛莎拉蒂案死者母亲思儿过度离世,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
10/15/2020,Trending Search,四川救人牺牲民警警号将永久封存,政绩类-爱国/节日/成就/模范,Flatterning_news_achievement,Flattering_news,,
3/4/2020,Trending Search,新冠病毒攻击中枢神经系统,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
